relationID;stop;day;hour;minute
176851;1;r;4;39
176851;1;r;4;59
176851;1;n;4;57
176851;1;r;5;17
176851;1;r;5;36
176851;1;r;5;46
176851;1;r;5;58
176851;1;s;5;01
176851;1;s;5;22
176851;1;s;5;42
176851;1;n;5;27
176851;1;n;5;57
176851;1;r;6;10
176851;1;r;6;20
176851;1;r;6;30
176851;1;r;6;40
176851;1;r;6;50
176851;1;s;6;03
176851;1;s;6;23
176851;1;s;6;43
176851;1;n;6;27
176851;1;n;6;57
176851;1;r;7;00
176851;1;r;7;10
176851;1;r;7;20
176851;1;r;7;30
176851;1;r;7;40
176851;1;r;7;50
176851;1;s;7;03
176851;1;s;7;23
176851;1;s;7;45
176851;1;n;7;24
176851;1;n;7;49
176851;1;r;8;00
176851;1;r;8;10
176851;1;r;8;20
176851;1;r;8;30
176851;1;r;8;40
176851;1;r;8;50
176851;1;s;8;05
176851;1;s;8;25
176851;1;s;8;45
176851;1;n;8;05
176851;1;n;8;25
176851;1;n;8;45
176851;1;r;9;00
176851;1;r;9;10
176851;1;r;9;20
176851;1;r;9;30
176851;1;r;9;40
176851;1;r;9;50
176851;1;s;9;05
176851;1;s;9;25
176851;1;s;9;45
176851;1;n;9;05
176851;1;n;9;25
176851;1;n;9;45
176851;1;r;10;00
176851;1;r;10;10
176851;1;r;10;20
176851;1;r;10;30
176851;1;r;10;40
176851;1;r;10;50
176851;1;s;10;05
176851;1;s;10;25
176851;1;s;10;45
176851;1;n;10;05
176851;1;n;10;25
176851;1;n;10;45
176851;1;r;11;00
176851;1;r;11;10
176851;1;r;11;21
176851;1;r;11;30
176851;1;r;11;41
176851;1;r;11;50
176851;1;s;11;05
176851;1;s;11;25
176851;1;s;11;45
176851;1;n;11;05
176851;1;n;11;25
176851;1;n;11;45
176851;1;r;12;00
176851;1;r;12;10
176851;1;r;12;20
176851;1;r;12;30
176851;1;r;12;40
176851;1;r;12;50
176851;1;s;12;05
176851;1;s;12;25
176851;1;s;12;45
176851;1;n;12;05
176851;1;n;12;25
176851;1;n;12;45
176851;1;r;13;00
176851;1;r;13;10
176851;1;r;13;20
176851;1;r;13;30
176851;1;r;13;40
176851;1;r;13;50
176851;1;s;13;05
176851;1;s;13;25
176851;1;s;13;45
176851;1;n;13;05
176851;1;n;13;25
176851;1;n;13;45
176851;1;r;14;00
176851;1;r;14;10
176851;1;r;14;20
176851;1;r;14;30
176851;1;r;14;40
176851;1;r;14;50
176851;1;s;14;05
176851;1;s;14;25
176851;1;s;14;45
176851;1;n;14;05
176851;1;n;14;25
176851;1;n;14;45
176851;1;r;15;00
176851;1;r;15;10
176851;1;r;15;20
176851;1;r;15;30
176851;1;r;15;40
176851;1;r;15;50
176851;1;s;15;05
176851;1;s;15;25
176851;1;s;15;45
176851;1;n;15;05
176851;1;n;15;25
176851;1;n;15;45
176851;1;r;16;00
176851;1;r;16;10
176851;1;r;16;20
176851;1;r;16;30
176851;1;r;16;40
176851;1;r;16;50
176851;1;s;16;05
176851;1;s;16;25
176851;1;s;16;45
176851;1;n;16;05
176851;1;n;16;25
176851;1;n;16;45
176851;1;r;17;00
176851;1;r;17;10
176851;1;r;17;20
176851;1;r;17;30
176851;1;r;17;50
176851;1;s;17;05
176851;1;s;17;25
176851;1;s;17;45
176851;1;n;17;05
176851;1;n;17;25
176851;1;n;17;45
176851;1;r;18;00
176851;1;r;18;10
176851;1;r;18;20
176851;1;r;18;35
176851;1;r;18;54
176851;1;s;18;05
176851;1;s;18;25
176851;1;s;18;45
176851;1;n;18;05
176851;1;n;18;25
176851;1;n;18;45
176851;1;r;19;15
176851;1;r;19;35
176851;1;r;19;59
176851;1;s;19;05
176851;1;s;19;25
176851;1;s;19;43
176851;1;n;19;05
176851;1;n;19;25
176851;1;n;19;43
176851;1;r;20;19
176851;1;r;20;39
176851;1;r;20;59
176851;1;s;20;03
176851;1;s;20;23
176851;1;s;20;43
176851;1;n;20;03
176851;1;n;20;23
176851;1;n;20;43
176851;1;r;21;19
176851;1;r;21;39
176851;1;r;21;59
176851;1;s;21;03
176851;1;s;21;23
176851;1;s;21;43
176851;1;n;21;03
176851;1;n;21;23
176851;1;n;21;43
176851;1;r;22;29
176851;1;s;22;03
176851;1;s;22;34
176851;1;n;22;03
176851;1;n;22;34
176851;2;r;4;40
176851;2;n;4;58
176851;2;r;5;00
176851;2;r;5;18
176851;2;r;5;37
176851;2;r;5;47
176851;2;r;5;59
176851;2;s;5;02
176851;2;s;5;23
176851;2;s;5;43
176851;2;n;5;28
176851;2;n;5;58
176851;2;r;6;11
176851;2;r;6;21
176851;2;r;6;31
176851;2;r;6;41
176851;2;r;6;51
176851;2;s;6;04
176851;2;s;6;24
176851;2;s;6;44
176851;2;n;6;28
176851;2;n;6;58
176851;2;r;7;01
176851;2;r;7;11
176851;2;r;7;21
176851;2;r;7;31
176851;2;r;7;41
176851;2;r;7;51
176851;2;s;7;04
176851;2;s;7;24
176851;2;s;7;46
176851;2;n;7;25
176851;2;n;7;50
176851;2;r;8;01
176851;2;r;8;11
176851;2;r;8;21
176851;2;r;8;31
176851;2;r;8;41
176851;2;r;8;51
176851;2;s;8;06
176851;2;s;8;26
176851;2;s;8;46
176851;2;n;8;06
176851;2;n;8;26
176851;2;n;8;46
176851;2;r;9;01
176851;2;r;9;11
176851;2;r;9;21
176851;2;r;9;31
176851;2;r;9;41
176851;2;r;9;51
176851;2;s;9;06
176851;2;s;9;26
176851;2;s;9;46
176851;2;n;9;06
176851;2;n;9;26
176851;2;n;9;46
176851;2;r;10;01
176851;2;r;10;11
176851;2;r;10;21
176851;2;r;10;31
176851;2;r;10;41
176851;2;r;10;51
176851;2;s;10;06
176851;2;s;10;26
176851;2;s;10;46
176851;2;n;10;06
176851;2;n;10;26
176851;2;n;10;46
176851;2;r;11;01
176851;2;r;11;11
176851;2;r;11;22
176851;2;r;11;31
176851;2;r;11;42
176851;2;r;11;51
176851;2;s;11;06
176851;2;s;11;26
176851;2;s;11;46
176851;2;n;11;06
176851;2;n;11;26
176851;2;n;11;46
176851;2;r;12;01
176851;2;r;12;11
176851;2;r;12;21
176851;2;r;12;31
176851;2;r;12;41
176851;2;r;12;51
176851;2;s;12;06
176851;2;s;12;26
176851;2;s;12;46
176851;2;n;12;06
176851;2;n;12;26
176851;2;n;12;46
176851;2;r;13;01
176851;2;r;13;11
176851;2;r;13;21
176851;2;r;13;31
176851;2;r;13;41
176851;2;r;13;51
176851;2;s;13;06
176851;2;s;13;26
176851;2;s;13;46
176851;2;n;13;06
176851;2;n;13;26
176851;2;n;13;46
176851;2;r;14;01
176851;2;r;14;11
176851;2;r;14;21
176851;2;r;14;31
176851;2;r;14;41
176851;2;r;14;51
176851;2;s;14;06
176851;2;s;14;26
176851;2;s;14;46
176851;2;n;14;06
176851;2;n;14;26
176851;2;n;14;46
176851;2;r;15;01
176851;2;r;15;11
176851;2;r;15;21
176851;2;r;15;31
176851;2;r;15;41
176851;2;r;15;51
176851;2;s;15;06
176851;2;s;15;26
176851;2;s;15;46
176851;2;n;15;06
176851;2;n;15;26
176851;2;n;15;46
176851;2;r;16;01
176851;2;r;16;11
176851;2;r;16;21
176851;2;r;16;31
176851;2;r;16;41
176851;2;r;16;51
176851;2;s;16;06
176851;2;s;16;26
176851;2;s;16;46
176851;2;n;16;06
176851;2;n;16;26
176851;2;n;16;46
176851;2;r;17;01
176851;2;r;17;11
176851;2;r;17;21
176851;2;r;17;31
176851;2;r;17;51
176851;2;s;17;06
176851;2;s;17;26
176851;2;s;17;46
176851;2;n;17;06
176851;2;n;17;26
176851;2;n;17;46
176851;2;r;18;01
176851;2;r;18;11
176851;2;r;18;21
176851;2;r;18;36
176851;2;r;18;55
176851;2;s;18;06
176851;2;s;18;26
176851;2;s;18;46
176851;2;n;18;06
176851;2;n;18;26
176851;2;n;18;46
176851;2;r;19;16
176851;2;r;19;36
176851;2;s;19;06
176851;2;s;19;26
176851;2;s;19;44
176851;2;n;19;06
176851;2;n;19;26
176851;2;n;19;44
176851;2;r;20;00
176851;2;r;20;20
176851;2;r;20;40
176851;2;s;20;04
176851;2;s;20;24
176851;2;s;20;44
176851;2;n;20;04
176851;2;n;20;24
176851;2;n;20;44
176851;2;r;21;00
176851;2;r;21;20
176851;2;r;21;40
176851;2;s;21;04
176851;2;s;21;24
176851;2;s;21;44
176851;2;n;21;04
176851;2;n;21;24
176851;2;n;21;44
176851;2;r;22;00
176851;2;r;22;30
176851;2;s;22;04
176851;2;s;22;35
176851;2;n;22;04
176851;2;n;22;35
176851;3;r;4;41
176851;3;n;4;59
176851;3;r;5;01
176851;3;r;5;19
176851;3;r;5;38
176851;3;r;5;48
176851;3;s;5;03
176851;3;s;5;24
176851;3;s;5;44
176851;3;n;5;29
176851;3;n;5;59
176851;3;r;6;00
176851;3;r;6;12
176851;3;r;6;22
176851;3;r;6;32
176851;3;r;6;42
176851;3;r;6;52
176851;3;s;6;05
176851;3;s;6;25
176851;3;s;6;45
176851;3;n;6;29
176851;3;n;6;59
176851;3;r;7;02
176851;3;r;7;12
176851;3;r;7;22
176851;3;r;7;32
176851;3;r;7;42
176851;3;r;7;52
176851;3;s;7;05
176851;3;s;7;25
176851;3;s;7;47
176851;3;n;7;26
176851;3;n;7;51
176851;3;r;8;02
176851;3;r;8;12
176851;3;r;8;22
176851;3;r;8;32
176851;3;r;8;42
176851;3;r;8;52
176851;3;s;8;07
176851;3;s;8;27
176851;3;s;8;47
176851;3;n;8;07
176851;3;n;8;27
176851;3;n;8;47
176851;3;r;9;02
176851;3;r;9;12
176851;3;r;9;22
176851;3;r;9;32
176851;3;r;9;42
176851;3;r;9;52
176851;3;s;9;07
176851;3;s;9;27
176851;3;s;9;47
176851;3;n;9;07
176851;3;n;9;27
176851;3;n;9;47
176851;3;r;10;02
176851;3;r;10;12
176851;3;r;10;22
176851;3;r;10;32
176851;3;r;10;42
176851;3;r;10;52
176851;3;s;10;07
176851;3;s;10;27
176851;3;s;10;47
176851;3;n;10;07
176851;3;n;10;27
176851;3;n;10;47
176851;3;r;11;02
176851;3;r;11;12
176851;3;r;11;23
176851;3;r;11;32
176851;3;r;11;43
176851;3;r;11;52
176851;3;s;11;07
176851;3;s;11;27
176851;3;s;11;47
176851;3;n;11;07
176851;3;n;11;27
176851;3;n;11;47
176851;3;r;12;02
176851;3;r;12;12
176851;3;r;12;22
176851;3;r;12;32
176851;3;r;12;42
176851;3;r;12;52
176851;3;s;12;07
176851;3;s;12;27
176851;3;s;12;47
176851;3;n;12;07
176851;3;n;12;27
176851;3;n;12;47
176851;3;r;13;02
176851;3;r;13;12
176851;3;r;13;22
176851;3;r;13;32
176851;3;r;13;42
176851;3;r;13;52
176851;3;s;13;07
176851;3;s;13;27
176851;3;s;13;47
176851;3;n;13;07
176851;3;n;13;27
176851;3;n;13;47
176851;3;r;14;02
176851;3;r;14;12
176851;3;r;14;22
176851;3;r;14;32
176851;3;r;14;42
176851;3;r;14;52
176851;3;s;14;07
176851;3;s;14;27
176851;3;s;14;47
176851;3;n;14;07
176851;3;n;14;27
176851;3;n;14;47
176851;3;r;15;02
176851;3;r;15;12
176851;3;r;15;22
176851;3;r;15;32
176851;3;r;15;42
176851;3;r;15;52
176851;3;s;15;07
176851;3;s;15;27
176851;3;s;15;47
176851;3;n;15;07
176851;3;n;15;27
176851;3;n;15;47
176851;3;r;16;02
176851;3;r;16;12
176851;3;r;16;22
176851;3;r;16;32
176851;3;r;16;42
176851;3;r;16;52
176851;3;s;16;07
176851;3;s;16;27
176851;3;s;16;47
176851;3;n;16;07
176851;3;n;16;27
176851;3;n;16;47
176851;3;r;17;02
176851;3;r;17;12
176851;3;r;17;22
176851;3;r;17;32
176851;3;r;17;52
176851;3;s;17;07
176851;3;s;17;27
176851;3;s;17;47
176851;3;n;17;07
176851;3;n;17;27
176851;3;n;17;47
176851;3;r;18;02
176851;3;r;18;12
176851;3;r;18;22
176851;3;r;18;37
176851;3;r;18;56
176851;3;s;18;07
176851;3;s;18;27
176851;3;s;18;47
176851;3;n;18;07
176851;3;n;18;27
176851;3;n;18;47
176851;3;r;19;17
176851;3;r;19;37
176851;3;s;19;07
176851;3;s;19;27
176851;3;s;19;45
176851;3;n;19;07
176851;3;n;19;27
176851;3;n;19;45
176851;3;r;20;01
176851;3;r;20;21
176851;3;r;20;41
176851;3;s;20;05
176851;3;s;20;25
176851;3;s;20;45
176851;3;n;20;05
176851;3;n;20;25
176851;3;n;20;45
176851;3;r;21;01
176851;3;r;21;21
176851;3;r;21;41
176851;3;s;21;05
176851;3;s;21;25
176851;3;s;21;45
176851;3;n;21;05
176851;3;n;21;25
176851;3;n;21;45
176851;3;r;22;01
176851;3;r;22;31
176851;3;s;22;05
176851;3;s;22;36
176851;3;n;22;05
176851;3;n;22;36
176851;4;r;4;42
176851;4;r;5;02
176851;4;r;5;20
176851;4;r;5;39
176851;4;r;5;49
176851;4;s;5;04
176851;4;s;5;25
176851;4;s;5;45
176851;4;n;5;00
176851;4;n;5;30
176851;4;r;6;01
176851;4;r;6;13
176851;4;r;6;23
176851;4;r;6;33
176851;4;r;6;43
176851;4;r;6;53
176851;4;s;6;06
176851;4;s;6;26
176851;4;s;6;46
176851;4;n;6;00
176851;4;n;6;30
176851;4;r;7;03
176851;4;r;7;13
176851;4;r;7;23
176851;4;r;7;33
176851;4;r;7;43
176851;4;r;7;53
176851;4;s;7;06
176851;4;s;7;26
176851;4;s;7;48
176851;4;n;7;00
176851;4;n;7;27
176851;4;n;7;52
176851;4;r;8;03
176851;4;r;8;13
176851;4;r;8;23
176851;4;r;8;33
176851;4;r;8;43
176851;4;r;8;53
176851;4;s;8;08
176851;4;s;8;28
176851;4;s;8;48
176851;4;n;8;08
176851;4;n;8;28
176851;4;n;8;48
176851;4;r;9;03
176851;4;r;9;13
176851;4;r;9;23
176851;4;r;9;33
176851;4;r;9;43
176851;4;r;9;53
176851;4;s;9;08
176851;4;s;9;28
176851;4;s;9;48
176851;4;n;9;08
176851;4;n;9;28
176851;4;n;9;48
176851;4;r;10;03
176851;4;r;10;13
176851;4;r;10;23
176851;4;r;10;33
176851;4;r;10;43
176851;4;r;10;53
176851;4;s;10;08
176851;4;s;10;28
176851;4;s;10;48
176851;4;n;10;08
176851;4;n;10;28
176851;4;n;10;48
176851;4;r;11;03
176851;4;r;11;13
176851;4;r;11;24
176851;4;r;11;33
176851;4;r;11;44
176851;4;r;11;53
176851;4;s;11;08
176851;4;s;11;28
176851;4;s;11;48
176851;4;n;11;08
176851;4;n;11;28
176851;4;n;11;48
176851;4;r;12;03
176851;4;r;12;13
176851;4;r;12;23
176851;4;r;12;33
176851;4;r;12;43
176851;4;r;12;53
176851;4;s;12;08
176851;4;s;12;28
176851;4;s;12;48
176851;4;n;12;08
176851;4;n;12;28
176851;4;n;12;48
176851;4;r;13;03
176851;4;r;13;13
176851;4;r;13;23
176851;4;r;13;33
176851;4;r;13;43
176851;4;r;13;53
176851;4;s;13;08
176851;4;s;13;28
176851;4;s;13;48
176851;4;n;13;08
176851;4;n;13;28
176851;4;n;13;48
176851;4;r;14;03
176851;4;r;14;13
176851;4;r;14;23
176851;4;r;14;33
176851;4;r;14;43
176851;4;r;14;53
176851;4;s;14;08
176851;4;s;14;28
176851;4;s;14;48
176851;4;n;14;08
176851;4;n;14;28
176851;4;n;14;48
176851;4;r;15;03
176851;4;r;15;13
176851;4;r;15;23
176851;4;r;15;33
176851;4;r;15;43
176851;4;r;15;53
176851;4;s;15;08
176851;4;s;15;28
176851;4;s;15;48
176851;4;n;15;08
176851;4;n;15;28
176851;4;n;15;48
176851;4;r;16;03
176851;4;r;16;13
176851;4;r;16;23
176851;4;r;16;33
176851;4;r;16;43
176851;4;r;16;53
176851;4;s;16;08
176851;4;s;16;28
176851;4;s;16;48
176851;4;n;16;08
176851;4;n;16;28
176851;4;n;16;48
176851;4;r;17;03
176851;4;r;17;13
176851;4;r;17;23
176851;4;r;17;33
176851;4;r;17;53
176851;4;s;17;08
176851;4;s;17;28
176851;4;s;17;48
176851;4;n;17;08
176851;4;n;17;28
176851;4;n;17;48
176851;4;r;18;03
176851;4;r;18;13
176851;4;r;18;23
176851;4;r;18;38
176851;4;r;18;57
176851;4;s;18;08
176851;4;s;18;28
176851;4;s;18;48
176851;4;n;18;08
176851;4;n;18;28
176851;4;n;18;48
176851;4;r;19;18
176851;4;r;19;38
176851;4;s;19;08
176851;4;s;19;28
176851;4;s;19;46
176851;4;n;19;08
176851;4;n;19;28
176851;4;n;19;46
176851;4;r;20;02
176851;4;r;20;22
176851;4;r;20;42
176851;4;s;20;06
176851;4;s;20;26
176851;4;s;20;46
176851;4;n;20;06
176851;4;n;20;26
176851;4;n;20;46
176851;4;r;21;02
176851;4;r;21;22
176851;4;r;21;42
176851;4;s;21;06
176851;4;s;21;26
176851;4;s;21;46
176851;4;n;21;06
176851;4;n;21;26
176851;4;n;21;46
176851;4;r;22;02
176851;4;r;22;32
176851;4;s;22;06
176851;4;s;22;37
176851;4;n;22;06
176851;4;n;22;37
176851;5;r;4;44
176851;5;r;5;04
176851;5;r;5;22
176851;5;r;5;41
176851;5;r;5;51
176851;5;s;5;05
176851;5;s;5;26
176851;5;s;5;46
176851;5;n;5;01
176851;5;n;5;31
176851;5;r;6;03
176851;5;r;6;15
176851;5;r;6;25
176851;5;r;6;35
176851;5;r;6;45
176851;5;r;6;55
176851;5;s;6;07
176851;5;s;6;27
176851;5;s;6;47
176851;5;n;6;01
176851;5;n;6;31
176851;5;r;7;05
176851;5;r;7;15
176851;5;r;7;25
176851;5;r;7;35
176851;5;r;7;45
176851;5;r;7;55
176851;5;s;7;07
176851;5;s;7;27
176851;5;s;7;49
176851;5;n;7;01
176851;5;n;7;28
176851;5;n;7;53
176851;5;r;8;05
176851;5;r;8;15
176851;5;r;8;25
176851;5;r;8;35
176851;5;r;8;45
176851;5;r;8;55
176851;5;s;8;09
176851;5;s;8;29
176851;5;s;8;49
176851;5;n;8;09
176851;5;n;8;29
176851;5;n;8;49
176851;5;r;9;05
176851;5;r;9;15
176851;5;r;9;25
176851;5;r;9;35
176851;5;r;9;45
176851;5;r;9;55
176851;5;s;9;09
176851;5;s;9;29
176851;5;s;9;49
176851;5;n;9;09
176851;5;n;9;29
176851;5;n;9;49
176851;5;r;10;05
176851;5;r;10;15
176851;5;r;10;25
176851;5;r;10;35
176851;5;r;10;45
176851;5;r;10;55
176851;5;s;10;09
176851;5;s;10;29
176851;5;s;10;49
176851;5;n;10;09
176851;5;n;10;29
176851;5;n;10;49
176851;5;r;11;05
176851;5;r;11;15
176851;5;r;11;26
176851;5;r;11;35
176851;5;r;11;46
176851;5;r;11;55
176851;5;s;11;09
176851;5;s;11;29
176851;5;s;11;49
176851;5;n;11;09
176851;5;n;11;29
176851;5;n;11;49
176851;5;r;12;05
176851;5;r;12;15
176851;5;r;12;25
176851;5;r;12;35
176851;5;r;12;45
176851;5;r;12;55
176851;5;s;12;09
176851;5;s;12;29
176851;5;s;12;49
176851;5;n;12;09
176851;5;n;12;29
176851;5;n;12;49
176851;5;r;13;05
176851;5;r;13;15
176851;5;r;13;25
176851;5;r;13;35
176851;5;r;13;45
176851;5;r;13;55
176851;5;s;13;09
176851;5;s;13;29
176851;5;s;13;49
176851;5;n;13;09
176851;5;n;13;29
176851;5;n;13;49
176851;5;r;14;05
176851;5;r;14;15
176851;5;r;14;25
176851;5;r;14;35
176851;5;r;14;45
176851;5;r;14;55
176851;5;s;14;09
176851;5;s;14;29
176851;5;s;14;49
176851;5;n;14;09
176851;5;n;14;29
176851;5;n;14;49
176851;5;r;15;05
176851;5;r;15;15
176851;5;r;15;25
176851;5;r;15;35
176851;5;r;15;45
176851;5;r;15;55
176851;5;s;15;09
176851;5;s;15;29
176851;5;s;15;49
176851;5;n;15;09
176851;5;n;15;29
176851;5;n;15;49
176851;5;r;16;05
176851;5;r;16;15
176851;5;r;16;25
176851;5;r;16;35
176851;5;r;16;45
176851;5;r;16;55
176851;5;s;16;09
176851;5;s;16;29
176851;5;s;16;49
176851;5;n;16;09
176851;5;n;16;29
176851;5;n;16;49
176851;5;r;17;05
176851;5;r;17;15
176851;5;r;17;25
176851;5;r;17;35
176851;5;r;17;55
176851;5;s;17;09
176851;5;s;17;29
176851;5;s;17;49
176851;5;n;17;09
176851;5;n;17;29
176851;5;n;17;49
176851;5;r;18;05
176851;5;r;18;15
176851;5;r;18;25
176851;5;r;18;40
176851;5;r;18;59
176851;5;s;18;09
176851;5;s;18;29
176851;5;s;18;49
176851;5;n;18;09
176851;5;n;18;29
176851;5;n;18;49
176851;5;r;19;20
176851;5;r;19;40
176851;5;s;19;09
176851;5;s;19;29
176851;5;s;19;47
176851;5;n;19;09
176851;5;n;19;29
176851;5;n;19;47
176851;5;r;20;04
176851;5;r;20;24
176851;5;r;20;44
176851;5;s;20;07
176851;5;s;20;27
176851;5;s;20;47
176851;5;n;20;07
176851;5;n;20;27
176851;5;n;20;47
176851;5;r;21;04
176851;5;r;21;24
176851;5;r;21;44
176851;5;s;21;07
176851;5;s;21;27
176851;5;s;21;47
176851;5;n;21;07
176851;5;n;21;27
176851;5;n;21;47
176851;5;r;22;04
176851;5;r;22;34
176851;5;s;22;07
176851;5;s;22;38
176851;5;n;22;07
176851;5;n;22;38
176851;6;r;4;28
176851;6;r;4;46
176851;6;s;4;47
176851;6;n;4;43
176851;6;r;5;06
176851;6;r;5;24
176851;6;r;5;43
176851;6;r;5;53
176851;6;s;5;07
176851;6;s;5;28
176851;6;s;5;48
176851;6;n;5;03
176851;6;n;5;33
176851;6;r;6;05
176851;6;r;6;17
176851;6;r;6;27
176851;6;r;6;37
176851;6;r;6;47
176851;6;r;6;57
176851;6;s;6;09
176851;6;s;6;29
176851;6;s;6;49
176851;6;n;6;03
176851;6;n;6;33
176851;6;r;7;07
176851;6;r;7;17
176851;6;r;7;27
176851;6;r;7;37
176851;6;r;7;47
176851;6;r;7;57
176851;6;s;7;09
176851;6;s;7;29
176851;6;s;7;51
176851;6;n;7;03
176851;6;n;7;30
176851;6;n;7;55
176851;6;r;8;07
176851;6;r;8;17
176851;6;r;8;27
176851;6;r;8;37
176851;6;r;8;47
176851;6;r;8;57
176851;6;s;8;11
176851;6;s;8;31
176851;6;s;8;51
176851;6;n;8;11
176851;6;n;8;31
176851;6;n;8;51
176851;6;r;9;07
176851;6;r;9;17
176851;6;r;9;27
176851;6;r;9;37
176851;6;r;9;47
176851;6;r;9;57
176851;6;s;9;11
176851;6;s;9;31
176851;6;s;9;51
176851;6;n;9;11
176851;6;n;9;31
176851;6;n;9;51
176851;6;r;10;07
176851;6;r;10;17
176851;6;r;10;27
176851;6;r;10;37
176851;6;r;10;47
176851;6;r;10;57
176851;6;s;10;11
176851;6;s;10;31
176851;6;s;10;51
176851;6;n;10;11
176851;6;n;10;31
176851;6;n;10;51
176851;6;r;11;07
176851;6;r;11;17
176851;6;r;11;28
176851;6;r;11;37
176851;6;r;11;48
176851;6;r;11;57
176851;6;s;11;11
176851;6;s;11;31
176851;6;s;11;51
176851;6;n;11;11
176851;6;n;11;31
176851;6;n;11;51
176851;6;r;12;07
176851;6;r;12;17
176851;6;r;12;27
176851;6;r;12;37
176851;6;r;12;47
176851;6;r;12;57
176851;6;s;12;11
176851;6;s;12;31
176851;6;s;12;51
176851;6;n;12;11
176851;6;n;12;31
176851;6;n;12;51
176851;6;r;13;07
176851;6;r;13;17
176851;6;r;13;27
176851;6;r;13;37
176851;6;r;13;47
176851;6;r;13;57
176851;6;s;13;11
176851;6;s;13;31
176851;6;s;13;51
176851;6;n;13;11
176851;6;n;13;31
176851;6;n;13;51
176851;6;r;14;07
176851;6;r;14;17
176851;6;r;14;27
176851;6;r;14;37
176851;6;r;14;47
176851;6;r;14;57
176851;6;s;14;11
176851;6;s;14;31
176851;6;s;14;51
176851;6;n;14;11
176851;6;n;14;31
176851;6;n;14;51
176851;6;r;15;07
176851;6;r;15;17
176851;6;r;15;27
176851;6;r;15;37
176851;6;r;15;47
176851;6;r;15;57
176851;6;s;15;11
176851;6;s;15;31
176851;6;s;15;51
176851;6;n;15;11
176851;6;n;15;31
176851;6;n;15;51
176851;6;r;16;07
176851;6;r;16;17
176851;6;r;16;27
176851;6;r;16;37
176851;6;r;16;47
176851;6;r;16;57
176851;6;s;16;11
176851;6;s;16;31
176851;6;s;16;51
176851;6;n;16;11
176851;6;n;16;31
176851;6;n;16;51
176851;6;r;17;07
176851;6;r;17;17
176851;6;r;17;27
176851;6;r;17;37
176851;6;r;17;57
176851;6;s;17;11
176851;6;s;17;31
176851;6;s;17;51
176851;6;n;17;11
176851;6;n;17;31
176851;6;n;17;51
176851;6;r;18;07
176851;6;r;18;17
176851;6;r;18;27
176851;6;r;18;42
176851;6;s;18;11
176851;6;s;18;31
176851;6;s;18;51
176851;6;n;18;11
176851;6;n;18;31
176851;6;n;18;51
176851;6;r;19;01
176851;6;r;19;22
176851;6;r;19;42
176851;6;s;19;11
176851;6;s;19;31
176851;6;s;19;49
176851;6;n;19;11
176851;6;n;19;31
176851;6;n;19;49
176851;6;r;20;06
176851;6;r;20;26
176851;6;r;20;46
176851;6;s;20;09
176851;6;s;20;29
176851;6;s;20;49
176851;6;n;20;09
176851;6;n;20;29
176851;6;n;20;49
176851;6;r;21;06
176851;6;r;21;26
176851;6;r;21;46
176851;6;s;21;09
176851;6;s;21;29
176851;6;s;21;49
176851;6;n;21;09
176851;6;n;21;29
176851;6;n;21;49
176851;6;r;22;06
176851;6;r;22;36
176851;6;s;22;09
176851;6;s;22;40
176851;6;n;22;09
176851;6;n;22;40
176851;7;r;4;30
176851;7;r;4;48
176851;7;s;4;49
176851;7;n;4;45
176851;7;r;5;08
176851;7;r;5;26
176851;7;r;5;45
176851;7;r;5;55
176851;7;s;5;09
176851;7;s;5;30
176851;7;s;5;50
176851;7;n;5;05
176851;7;n;5;35
176851;7;r;6;07
176851;7;r;6;19
176851;7;r;6;29
176851;7;r;6;39
176851;7;r;6;49
176851;7;r;6;59
176851;7;s;6;11
176851;7;s;6;31
176851;7;s;6;51
176851;7;n;6;05
176851;7;n;6;35
176851;7;r;7;09
176851;7;r;7;19
176851;7;r;7;29
176851;7;r;7;39
176851;7;r;7;49
176851;7;r;7;59
176851;7;s;7;11
176851;7;s;7;31
176851;7;s;7;53
176851;7;n;7;05
176851;7;n;7;32
176851;7;n;7;57
176851;7;r;8;09
176851;7;r;8;19
176851;7;r;8;29
176851;7;r;8;39
176851;7;r;8;49
176851;7;r;8;59
176851;7;s;8;13
176851;7;s;8;33
176851;7;s;8;53
176851;7;n;8;13
176851;7;n;8;33
176851;7;n;8;53
176851;7;r;9;09
176851;7;r;9;19
176851;7;r;9;29
176851;7;r;9;39
176851;7;r;9;49
176851;7;r;9;59
176851;7;s;9;13
176851;7;s;9;33
176851;7;s;9;53
176851;7;n;9;13
176851;7;n;9;33
176851;7;n;9;53
176851;7;r;10;09
176851;7;r;10;19
176851;7;r;10;29
176851;7;r;10;39
176851;7;r;10;49
176851;7;r;10;59
176851;7;s;10;13
176851;7;s;10;33
176851;7;s;10;53
176851;7;n;10;13
176851;7;n;10;33
176851;7;n;10;53
176851;7;r;11;09
176851;7;r;11;19
176851;7;r;11;30
176851;7;r;11;39
176851;7;r;11;50
176851;7;r;11;59
176851;7;s;11;13
176851;7;s;11;33
176851;7;s;11;53
176851;7;n;11;13
176851;7;n;11;33
176851;7;n;11;53
176851;7;r;12;09
176851;7;r;12;19
176851;7;r;12;29
176851;7;r;12;39
176851;7;r;12;49
176851;7;r;12;59
176851;7;s;12;13
176851;7;s;12;33
176851;7;s;12;53
176851;7;n;12;13
176851;7;n;12;33
176851;7;n;12;53
176851;7;r;13;09
176851;7;r;13;19
